ctryname,year,cowcode,illtreatment,RstrctAccess,wdi_aid,wdi_gr,wdi_pop,van_index,cyear,dumAsia,dumAfrica,dumEurope,dumNAmerica,dumLAmerica,lngdp,polity2,polity.category,illtrmt.category,region
Malawi,2000,553,3,0,645440000,NA,11831431,20.799999237,5532000,0,1,0,0,0,22.826091766,6,Democracy,Middle,Africa
,2001,553,NA,NA,NA,NA,NA,NA,5532001,0,0,0,0,0,NA,NA,NA,NA,NA
Malawi,2002,553,1,0,542870000,NA,12552609,20.799999237,5532002,0,1,0,0,0,22.72983551,4,Anocracy,Low,Africa
Malawi,2003,553,1,0,655650000,NA,12911782,20.799999237,5532003,0,1,0,0,0,22.790781021,5,Anocracy,Low,Africa
,2004,553,NA,NA,NA,NA,NA,NA,5532004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,553,NA,NA,NA,NA,NA,NA,5532005,0,0,0,0,0,NA,NA,NA,NA,NA
South Africa,1995,560,0,0,519280000,NA,39120000,18.100000381,5601995,0,1,0,0,0,26.384466171,9,Democracy,Low,Africa
South Africa,1996,560,0,0,482990000,NA,40000246.954,18.100000381,5601996,0,1,0,0,0,26.426633835,9,Democracy,Low,Africa
South Africa,1997,560,6,0,693200000,NA,40926063.038,18.100000381,5601997,0,1,0,0,0,26.452756882,9,Democracy,NA,Africa
South Africa,1998,560,7,0,730630000,NA,41899682.777,18.100000381,5601998,0,1,0,0,0,26.45791626,9,Democracy,NA,Africa
South Africa,1999,560,2,0,783330000,NA,42923484.534,12.5,5601999,0,1,0,0,0,26.48122406,9,Democracy,NA,Africa
South Africa,2000,560,4,0,747790000,26.346855042,4.40E+07,12.5,5602000,0,1,0,0,0,26.521930695,9,Democracy,NA,Africa
South Africa,2001,560,1,0,669180000,27.435987577,44812420.852,12.5,5602001,0,1,0,0,0,26.54891777,9,Democracy,Low,Africa
South Africa,2002,560,2,0,768760000,26.430854329,45245622,12.5,5602002,0,1,0,0,0,26.584939957,9,Democracy,NA,Africa
South Africa,2003,560,0,0,839270000,26.839030612,45801325,12.5,5602003,0,1,0,0,0,26.615661621,9,Democracy,Low,Africa
South Africa,2004,560,0,0,726470000,28.517116261,46347516,10.800000191,5602004,0,1,0,0,0,26.663160324,9,Democracy,Low,Africa
South Africa,2005,560,0,0,777230000,30.613364456,46892428,NA,5602005,0,1,0,0,0,26.711616516,9,Democracy,Low,Africa
,1995,565,NA,NA,NA,NA,NA,NA,5651995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,565,NA,NA,NA,NA,NA,NA,5651996,0,0,0,0,0,NA,NA,NA,NA,NA
Namibia,1997,565,1,0,235890000,33.381290669,1702108,8.1000003815,5651997,0,1,0,0,0,22.764717102,6,Democracy,Low,Africa
Namibia,1998,565,1,0,261730000,32.437596466,1743709,8.1000003815,5651998,0,1,0,0,0,22.797119141,6,Democracy,Low,Africa
Namibia,1999,565,12,0,257060000,34.736511313,1784558,7.4000000954,5651999,0,1,0,0,0,22.830284119,6,Democracy,High,Africa
Namibia,2000,565,2,0,243900000,30.1016553,1823997,7.4000000954,5652000,0,1,0,0,0,22.864574432,6,Democracy,Middle,Africa
Namibia,2001,565,3,0,180720000,29.152113968,1861828,7.4000000954,5652001,0,1,0,0,0,22.876310349,6,Democracy,Middle,Africa
Namibia,2002,565,4,0,214870000,29.451713237,1898470,7.4000000954,5652002,0,1,0,0,0,22.923069,6,Democracy,Middle,Africa
Namibia,2003,565,3,0,1.85E+08,26.018451104,1934616,7.4000000954,5652003,0,1,0,0,0,22.964590073,6,Democracy,Middle,Africa
,2004,565,NA,NA,NA,NA,NA,NA,5652004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,565,NA,NA,NA,NA,NA,NA,5652005,0,0,0,0,0,NA,NA,NA,NA,NA
Lesotho,1995,570,3,1,146750000,52.191048,1725707,7,5701995,0,1,0,0,0,21.363391876,8,Democracy,NA,Africa
Lesotho,1996,570,1,0,132800000,54.780200152,1756889,7,5701996,0,1,0,0,0,21.411174774,8,Democracy,Low,Africa
Lesotho,1997,570,1,0,128900000,53.381021577,1790692,7,5701997,0,1,0,0,0,21.446834564,8,Democracy,Low,Africa
Lesotho,1998,570,2,0,86810000,47.569423838,1825395,0.69999998808,5701998,0,1,0,0,0,21.449523926,0,Anocracy,Middle,Africa
Lesotho,1999,570,2,0,44750000,46.824149286,1858582,0.69999998808,5701999,0,1,0,0,0,21.462144852,2,Anocracy,Middle,Africa
Lesotho,2000,570,1,0,6.00E+07,48.301872677,1888520,0.69999998808,5702000,0,1,0,0,0,21.50636673,4,Anocracy,Low,Africa
Lesotho,2001,570,1,0,85240000,45.549109086,1914608,0.69999998808,5702001,0,1,0,0,0,21.536270142,6,Democracy,Low,Africa
Lesotho,2002,570,0,0,111120000,42.987475835,1937371,8.6000003815,5702002,0,1,0,0,0,21.552463531,8,Democracy,Low,Africa
,2003,570,NA,NA,NA,NA,NA,NA,5702003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,570,NA,NA,NA,NA,NA,NA,5702004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,570,NA,NA,NA,NA,NA,NA,5702005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,571,NA,NA,NA,NA,NA,NA,5711995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,571,NA,NA,NA,NA,NA,NA,5711996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,571,NA,NA,NA,NA,NA,NA,5711997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,571,NA,NA,NA,NA,NA,NA,5711998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,571,NA,NA,NA,NA,NA,NA,5711999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,571,NA,NA,NA,NA,NA,NA,5712000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,571,NA,NA,NA,NA,NA,NA,5712001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,571,NA,NA,NA,NA,NA,NA,5712002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,571,NA,NA,NA,NA,NA,NA,5712003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,571,NA,NA,NA,NA,NA,NA,5712004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,571,NA,NA,NA,NA,NA,NA,5712005,0,0,0,0,0,NA,NA,NA,NA,NA
Swaziland,1995,572,0,0,71500000,NA,969227,0,5721995,0,1,0,0,0,21.96462822,-9,Autocracy,Low,Africa
Swaziland,1996,572,0,0,35050000,NA,992083,0,5721996,0,1,0,0,0,21.999887466,-9,Autocracy,Low,Africa
Swaziland,1997,572,3,0,35820000,NA,1016421,0,5721997,0,1,0,0,0,22.037017822,-9,Autocracy,Middle,Africa
Swaziland,1998,572,4,0,45190000,NA,1040587,0,5721998,0,1,0,0,0,22.064180374,-9,Autocracy,Middle,Africa
,1999,572,NA,NA,NA,NA,NA,NA,5721999,0,0,0,0,0,NA,NA,NA,NA,NA
Swaziland,2000,572,3,0,16340000,NA,1079690,0,5722000,0,1,0,0,0,22.19430542,-9,Autocracy,Middle,Africa
,2001,572,NA,NA,NA,NA,NA,NA,5722001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,572,NA,NA,NA,NA,NA,NA,5722002,0,0,0,0,0,NA,NA,NA,NA,NA
Swaziland,2003,572,9,0,49500000,28.220173991,1107886,0,5722003,0,1,0,0,0,22.26052475,-9,Autocracy,High,Africa
Swaziland,2004,572,2,0,27660000,NA,1115005,0,5722004,0,1,0,0,0,22.285326004,-9,Autocracy,Middle,Africa
Swaziland,2005,572,0,0,46420000,NA,1124410,NA,5722005,0,1,0,0,0,22.307170868,-9,Autocracy,Low,Africa
,1995,580,NA,NA,NA,NA,NA,NA,5801995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,580,NA,NA,NA,NA,NA,NA,5801996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,580,NA,NA,NA,NA,NA,NA,5801997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,580,NA,NA,NA,NA,NA,NA,5801998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,580,NA,NA,NA,NA,NA,NA,5801999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,580,NA,NA,NA,NA,NA,NA,5802000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,580,NA,NA,NA,NA,NA,NA,5802001,0,0,0,0,0,NA,NA,NA,NA,NA
Madagascar,2002,580,14,0,529740000,7.9988416159,16189796,12.300000191,5802002,0,1,0,0,0,23.276906967,7,Democracy,High,Africa
Madagascar,2003,580,1,0,683810000,10.694007511,16656727,12.300000191,5802003,0,1,0,0,0,23.370260239,7,Democracy,Low,Africa
,2004,580,NA,NA,NA,NA,NA,NA,5802004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,580,NA,NA,NA,NA,NA,NA,5802005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,581,NA,NA,NA,NA,NA,NA,5811995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,581,NA,NA,NA,NA,NA,NA,5811996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,581,NA,NA,NA,NA,NA,NA,5811997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,581,NA,NA,NA,NA,NA,NA,5811998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,581,NA,NA,NA,NA,NA,NA,5811999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,581,NA,NA,NA,NA,NA,NA,5812000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,581,NA,NA,NA,NA,NA,NA,5812001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,581,NA,NA,NA,NA,NA,NA,5812002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,581,NA,NA,NA,NA,NA,NA,5812003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,581,NA,NA,NA,NA,NA,NA,5812004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,581,NA,NA,NA,NA,NA,NA,5812005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,590,NA,NA,NA,NA,NA,NA,5901995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,590,NA,NA,NA,NA,NA,NA,5901996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,590,NA,NA,NA,NA,NA,NA,5901997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,590,NA,NA,NA,NA,NA,NA,5901998,0,0,0,0,0,NA,NA,NA,NA,NA
Mauritius,1999,590,2,0,61520000,20.89443576,1175267,21.700000763,5901999,0,1,0,0,0,23.022344589,10,Democracy,NA,Africa
Mauritius,2000,590,1,0,32310000,20.855391271,1186873,25.5,5902000,0,1,0,0,0,23.108766556,10,Democracy,Low,Africa
Mauritius,2001,590,8,0,32970000,19.19972225,1199881,25.5,5902001,0,1,0,0,0,23.134176254,10,Democracy,High,Africa
Mauritius,2002,590,2,0,3.70E+07,19.22129412,1210196,25.5,5902002,0,1,0,0,0,23.155088425,10,Democracy,NA,Africa
,2003,590,NA,NA,NA,NA,NA,NA,5902003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,590,NA,NA,NA,NA,NA,NA,5902004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,590,NA,NA,NA,NA,NA,NA,5902005,0,0,0,0,0,NA,NA,NA,NA,NA
Morocco,1995,600,6,0,637110000,NA,26950605,2.2000000477,6001995,0,1,0,0,0,24.976463318,-7,Autocracy,Middle,Africa
Morocco,1996,600,2,0,826220000,NA,27345877,2.2000000477,6001996,0,1,0,0,0,25.091726303,-7,Autocracy,Middle,Africa
Morocco,1997,600,5,0,666910000,NA,27732580,4,6001997,0,1,0,0,0,25.069196701,-7,Autocracy,Middle,Africa
Morocco,1998,600,0,0,769350000,NA,28109476,4,6001998,0,1,0,0,0,25.142967224,-6,Autocracy,Low,Africa
Morocco,1999,600,5,0,984380000,NA,28474559,4,6001999,0,1,0,0,0,25.148248672,-6,Autocracy,Middle,Africa
Morocco,2000,600,2,0,619040000,NA,28827115,4,6002000,0,1,0,0,0,25.164049149,-6,Autocracy,Middle,Africa
Morocco,2001,600,6,0,819020000,NA,29166464,4,6002001,0,1,0,0,0,25.236852646,-6,Autocracy,Middle,Africa
Morocco,2002,600,7,0,737290000,30.015515533,29495378,5.0999999046,6002002,0,1,0,0,0,25.26947403,-6,Autocracy,Middle,Africa
Morocco,2003,600,11,0,694450000,29.178801609,29820777,5.0999999046,6002003,0,1,0,0,0,25.330728531,-6,Autocracy,High,Africa
Morocco,2004,600,4,0,809660000,29.70954055,30151789,5.0999999046,6002004,0,1,0,0,0,25.377630234,-6,Autocracy,Middle,Africa
Morocco,2005,600,12,0,803950000,30.67795616,30494991,NA,6002005,0,1,0,0,0,25.406980515,-6,Autocracy,High,Africa
Algeria,1995,615,4,0,381250000,NA,28265291,15.800000191,6151995,0,1,0,0,0,25.793212891,-3,Anocracy,Middle,Africa
Algeria,1996,615,3,0,398490000,NA,28759876,17.700000763,6151996,0,1,0,0,0,25.833395004,-3,Anocracy,Middle,Africa
Algeria,1997,615,3,0,359680000,NA,29215667,20.200000763,6151997,0,1,0,0,0,25.844335556,-3,Anocracy,Middle,Africa
Algeria,1998,615,4,0,612760000,NA,29646386,20.200000763,6151998,0,1,0,0,0,25.894077301,-3,Anocracy,Middle,Africa
Algeria,1999,615,3,0,205300000,NA,30071594,18.200000763,6151999,0,1,0,0,0,25.925575256,-3,Anocracy,Middle,Africa
Algeria,2000,615,2,0,320750000,NA,30506054,15.899999619,6152000,0,1,0,0,0,25.947338104,-3,Anocracy,Middle,Africa
Algeria,2001,615,3,0,372720000,NA,30954289,14.899999619,6152001,0,1,0,0,0,25.973005295,-3,Anocracy,Middle,Africa
Algeria,2002,615,1,0,505520000,NA,31414114,10.399999619,6152002,0,1,0,0,0,26.01893425,-3,Anocracy,Low,Africa
Algeria,2003,615,1,0,312530000,NA,31885435,10.399999619,6152003,0,1,0,0,0,26.08565712,-3,Anocracy,Low,Africa
Algeria,2004,615,1,0,371550000,NA,32366125,8.6999998093,6152004,0,1,0,0,0,26.136350632,2,Anocracy,Low,Africa
Algeria,2005,615,3,0,398020000,NA,32854535,NA,6152005,0,1,0,0,0,26.186092377,2,Anocracy,Middle,Africa
Tunisia,1995,616,13,1,105200000,30.019118216,8957500,0.40000000596,6161995,0,1,0,0,0,24.402406693,-3,Anocracy,High,Africa
Tunisia,1996,616,17,1,173990000,29.598296471,9089300,0.40000000596,6161996,0,1,0,0,0,24.471429825,-3,Anocracy,High,Africa
Tunisia,1997,616,20,1,282770000,28.719219837,9215000,0.40000000596,6161997,0,1,0,0,0,24.524410248,-3,Anocracy,High,Africa
Tunisia,1998,616,10,1,212850000,29.382067046,9333300,0.40000000596,6161998,0,1,0,0,0,24.571138382,-3,Anocracy,High,Africa
Tunisia,1999,616,5,1,372490000,29.043920946,9455900,1.5,6161999,0,1,0,0,0,24.629917145,-3,Anocracy,Middle,Africa
Tunisia,2000,616,10,1,327210000,29.240663542,9563500,1.5,6162000,0,1,0,0,0,24.675800323,-3,Anocracy,High,Africa
Tunisia,2001,616,13,1,594560000,29.432874435,9673600,1.5,6162001,0,1,0,0,0,24.723873138,-3,Anocracy,High,Africa
Tunisia,2002,616,9,1,396590000,29.885241848,9781900,1.5,6162002,0,1,0,0,0,24.740274429,-4,Anocracy,High,Africa
Tunisia,2003,616,2,1,367160000,29.427218384,9839800,3.9000000954,6162003,0,1,0,0,0,24.794387817,-4,Anocracy,Middle,Africa
Tunisia,2004,616,3,1,397600000,29.385471671,9932400,5.5,6162004,0,1,0,0,0,24.853021622,-4,Anocracy,Middle,Africa
Tunisia,2005,616,4,1,407520000,29.14618339,10029000,NA,6162005,0,1,0,0,0,24.892023087,-4,Anocracy,Middle,Africa
Libyan Arab Jamahiriya,1995,620,1,0,7.00E+06,NA,4834163,0,6201995,0,1,0,0,0,NA,NA,NA,Low,Africa
Libyan Arab Jamahiriya,1996,620,2,0,4560000,NA,4931620,0,6201996,0,1,0,0,0,NA,NA,NA,NA,Africa
Libyan Arab Jamahiriya,1997,620,3,0,5370000,NA,5031470,0,6201997,0,1,0,0,0,NA,NA,NA,NA,Africa
Libyan Arab Jamahiriya,1998,620,1,0,7680000,NA,5133872,0,6201998,0,1,0,0,0,NA,NA,NA,Low,Africa
Libyan Arab Jamahiriya,1999,620,1,0,6610000,NA,5238843,0,6201999,0,1,0,0,0,24.877069473,NA,NA,Low,Africa
Libyan Arab Jamahiriya,2000,620,2,0,23380000,NA,5346375,0,6202000,0,1,0,0,0,24.91340065,NA,NA,NA,Africa
Libyan Arab Jamahiriya,2001,620,0,0,11410000,NA,5456532,0,6202001,0,1,0,0,0,24.869449615,NA,NA,Low,Africa
Libyan Arab Jamahiriya,2002,620,3,0,10350000,NA,5569372,0,6202002,0,1,0,0,0,24.856363297,NA,NA,NA,Africa
Libyan Arab Jamahiriya,2003,620,2,0,10120000,NA,5684810,0,6202003,0,1,0,0,0,24.978582382,NA,NA,NA,Africa
Libyan Arab Jamahiriya,2004,620,5,0,14680000,NA,5802700,0,6202004,0,1,0,0,0,25.021640778,NA,NA,NA,Africa
Libyan Arab Jamahiriya,2005,620,1,0,27290000,NA,5922832,NA,6202005,0,1,0,0,0,25.116041183,NA,NA,Low,Africa
Sudan,1995,625,8,0,297980000,NA,30841262,0,6251995,0,1,0,0,0,24.246213913,-7,Autocracy,High,Africa
Sudan,1996,625,9,0,280260000,NA,31649405,4.5,6251996,0,1,0,0,0,24.303718567,-7,Autocracy,High,Africa
Sudan,1997,625,12,0,199690000,NA,32472304,4.5,6251997,0,1,0,0,0,24.404169083,-7,Autocracy,High,Africa
Sudan,1998,625,7,0,313860000,7.1774357339,33298155,5.5999999046,6251998,0,1,0,0,0,24.446352005,-7,Autocracy,Middle,Africa
Sudan,1999,625,11,0,341610000,7.990434911,34111916,4.5,6251999,0,1,0,0,0,24.476921082,-7,Autocracy,High,Africa
Sudan,2000,625,8,0,335590000,NA,34903970,2.0999999046,6252000,0,1,0,0,0,24.557386398,-7,Autocracy,High,Africa
Sudan,2001,625,8,0,287860000,NA,35667097,2.0999999046,6252001,0,1,0,0,0,24.617214203,-7,Autocracy,High,Africa
Sudan,2002,625,14,0,477260000,NA,36406858,2.0999999046,6252002,0,1,0,0,0,24.669431686,-6,Autocracy,High,Africa
Sudan,2003,625,22,1,775850000,NA,37142156,2.0999999046,6252003,0,1,0,0,0,24.738443375,-6,Autocracy,High,Africa
Sudan,2004,625,50,1,1144370000,NA,37899766,2.0999999046,6252004,0,1,0,0,0,24.788316727,-6,Autocracy,High,Africa
Sudan,2005,625,11,0,2030040000,NA,38698472,NA,6252005,0,1,0,0,0,24.849679947,-4,Anocracy,High,Africa
Iran,1995,630,1,0,189820000,24.15021172,58954000,2,6301995,1,0,0,0,0,26.719940186,-6,Autocracy,Low,Asia
Iran,1996,630,3,0,172640000,24.865516877,59879344,5.6999998093,6301996,1,0,0,0,0,26.788539886,-6,Autocracy,Middle,Asia
Iran,1997,630,4,0,241520000,23.261416199,60800910.249,5.6999998093,6301997,1,0,0,0,0,26.821826935,3,Anocracy,Middle,Asia
Iran,1998,630,7,0,206190000,18.60609884,61849186.159,5.6999998093,6301998,1,0,0,0,0,26.848863602,3,Anocracy,Middle,Asia
Iran,1999,630,6,0,201170000,24.464124158,62895335.931,5.6999998093,6301999,1,0,0,0,0,26.868017197,3,Anocracy,Middle,Asia
Iran,2000,630,4,0,174130000,23.402496406,63938646.169,2.9000000954,6302000,1,0,0,0,0,26.918170929,3,Anocracy,Middle,Asia
Iran,2001,630,5,0,164090000,24.12606967,64978394.286,2.9000000954,6302001,1,0,0,0,0,26.954210281,3,Anocracy,Middle,Asia
Iran,2002,630,5,0,167160000,26.509426713,66013857.354,2.9000000954,6302002,1,0,0,0,0,27.026676178,3,Anocracy,Middle,Asia
Iran,2003,630,5,0,164670000,27.286157977,67044288.963,2.9000000954,6302003,1,0,0,0,0,27.095405579,3,Anocracy,Middle,Asia
Iran,2004,630,6,0,219380000,28.746879374,68068943.754,3,6302004,1,0,0,0,0,27.144996643,-6,Autocracy,Middle,Asia
Iran,2005,630,9,0,123730000,36.465449501,69087070.462,NA,6302005,1,0,0,0,0,27.190193176,-6,Autocracy,High,Asia
Turkey,1995,640,67,1,361130000,NA,61206099,23.799999237,6401995,1,0,0,0,0,26.963134766,8,Democracy,High,Asia
Turkey,1996,640,65,1,294540000,NA,62264906,23.799999237,6401996,1,0,0,0,0,27.03433609,8,Democracy,High,Asia
Turkey,1997,640,48,1,31980000,NA,63331833,23.799999237,6401997,1,0,0,0,0,27.107379913,7,Democracy,High,Asia
Turkey,1998,640,43,1,68890000,NA,64395635,23.799999237,6401998,1,0,0,0,0,27.130199432,7,Democracy,High,Asia
Turkey,1999,640,51,1,57540000,NA,65441666,24.899999619,6401999,1,0,0,0,0,27.095966339,7,Democracy,High,Asia
Turkey,2000,640,64,1,456250000,NA,66459578,24.5,6402000,1,0,0,0,0,27.161514282,7,Democracy,High,Asia
Turkey,2001,640,68,1,354810000,NA,67444118,24.5,6402001,1,0,0,0,0,27.102851868,7,Democracy,High,Asia
Turkey,2002,640,28,1,585140000,NA,68398135,20.399999619,6402002,1,0,0,0,0,27.162666321,7,Democracy,High,Asia
Turkey,2003,640,14,1,228610000,NA,69329456,20.399999619,6402003,1,0,0,0,0,27.213979721,7,Democracy,High,Asia
Turkey,2004,640,17,0,348480000,NA,70250173,20.399999619,6402004,1,0,0,0,0,27.303480148,7,Democracy,High,Asia
Turkey,2005,640,7,0,471310000,NA,71169037,NA,6402005,1,0,0,0,0,27.384153366,7,Democracy,Middle,Asia
Iraq,1995,645,0,0,429690000,NA,21587514,0,6451995,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
Iraq,1996,645,0,0,431870000,NA,22249811.921,0,6451996,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
Iraq,1997,645,0,0,309890000,NA,22932428.928,0,6451997,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
,1998,645,NA,NA,NA,NA,NA,NA,6451998,0,0,0,0,0,NA,NA,NA,NA,NA
Iraq,1999,645,2,0,122610000,NA,24361132.853,0,6451999,1,0,0,0,0,NA,-9,Autocracy,Middle,Asia
Iraq,2000,645,1,0,163950000,NA,25108524.5,0,6452000,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
Iraq,2001,645,1,0,203280000,NA,25748668.576,0,6452001,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
Iraq,2002,645,0,0,168540000,NA,26405133.182,0,6452002,1,0,0,0,0,NA,-9,Autocracy,Low,Asia
Iraq,2003,645,2,0,2707550000,NA,27078334.412,0,6452003,1,0,0,0,0,NA,NA,NA,NA,Asia
Iraq,2004,645,1,0,5060920000,NA,27768698.967,0,6452004,1,0,0,0,0,NA,NA,NA,Low,Asia
Iraq,2005,645,2,0,23507700000,NA,28476664.429,NA,6452005,1,0,0,0,0,NA,NA,NA,NA,Asia
Egypt,1995,651,5,0,2425250000,34.767647059,63857698,3.7000000477,6511995,0,1,0,0,0,26.105278015,-6,Autocracy,Middle,Africa
Egypt,1996,651,5,0,2695050000,28.662598082,65075676,3.7000000477,6511996,0,1,0,0,0,26.153961182,-6,Autocracy,Middle,Africa
Egypt,1997,651,13,0,2630990000,26.0060173,66312818,3.7000000477,6511997,0,1,0,0,0,26.207418442,-6,Autocracy,High,Africa
Egypt,1998,651,5,0,2597480000,NA,67573331,3.7000000477,6511998,0,1,0,0,0,26.246988297,-6,Autocracy,Middle,Africa
Egypt,1999,651,7,0,2080450000,NA,68859787,3.9000000954,6511999,0,1,0,0,0,26.306251526,-6,Autocracy,Middle,Africa
Egypt,2000,651,10,0,1827340000,NA,70173793,3,6512000,0,1,0,0,0,26.358541489,-6,Autocracy,High,Africa
Egypt,2001,651,23,0,1755090000,NA,71518343,3,6512001,0,1,0,0,0,26.393281937,-6,Autocracy,High,Africa
Egypt,2002,651,31,0,1582780000,24.349696292,72894015,3,6512002,0,1,0,0,0,26.4167099,-6,Autocracy,High,Africa
Egypt,2003,651,23,0,1186460000,25.43113774,74296319,3,6512003,0,1,0,0,0,26.44826889,-6,Autocracy,High,Africa
Egypt,2004,651,4,0,1687720000,24.640428471,75718360,3,6512004,0,1,0,0,0,26.488254547,-6,Autocracy,Middle,Africa
Egypt,2005,651,5,0,1106740000,24.291662117,77154409,NA,6512005,0,1,0,0,0,26.532064438,-3,Anocracy,Middle,Africa
Syria,1995,652,5,0,372380000,22.943561452,14610348,0,6521995,1,0,0,0,0,24.729207993,-9,Autocracy,Middle,Asia
Syria,1996,652,14,0,254430000,22.034806045,14973337,0,6521996,1,0,0,0,0,24.772268295,-9,Autocracy,High,Asia
Syria,1997,652,9,0,238270000,24.03493087,15333748,0,6521997,1,0,0,0,0,24.790107727,-9,Autocracy,High,Asia
Syria,1998,652,12,0,195380000,22.823754773,15701721,0,6521998,1,0,0,0,0,24.851552963,-9,Autocracy,High,Asia
Syria,1999,652,21,0,247890000,23.940656239,16090692,0,6521999,1,0,0,0,0,24.81537056,-9,Autocracy,High,Asia
Syria,2000,652,12,0,194750000,NA,16510861,0.20000000298,6522000,1,0,0,0,0,24.842430115,-7,Autocracy,High,Asia
Syria,2001,652,21,0,257100000,NA,16960693,0.20000000298,6522001,1,0,0,0,0,24.893131256,-7,Autocracy,High,Asia
Syria,2002,652,23,0,106410000,NA,17438241,0.20000000298,6522002,1,0,0,0,0,24.931928635,-7,Autocracy,High,Asia
Syria,2003,652,27,0,159950000,NA,17951881,6.5999999046,6522003,1,0,0,0,0,24.948190689,-7,Autocracy,High,Asia
Syria,2004,652,50,0,131630000,NA,18511689,6.5999999046,6522004,1,0,0,0,0,25.004806519,-7,Autocracy,High,Asia
Syria,2005,652,35,0,97720000,NA,19121454,NA,6522005,1,0,0,0,0,25.048852921,-7,Autocracy,High,Asia
,1995,660,NA,NA,NA,NA,NA,NA,6601995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,660,NA,NA,NA,NA,NA,NA,6601996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,660,NA,NA,NA,NA,NA,NA,6601997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,660,NA,NA,NA,NA,NA,NA,6601998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,660,NA,NA,NA,NA,NA,NA,6601999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,660,NA,NA,NA,NA,NA,NA,6602000,0,0,0,0,0,NA,NA,NA,NA,NA
Lebanon,2001,660,4,0,353960000,16.009320855,3832988,23.600000381,6602001,1,0,0,0,0,24.236766815,NA,NA,NA,Asia
Lebanon,2002,660,6,0,638620000,18.652327515,3898617,23.600000381,6602002,1,0,0,0,0,24.269948959,NA,NA,NA,Asia
Lebanon,2003,660,6,0,283940000,20.414863749,3965419,23.600000381,6602003,1,0,0,0,0,24.301809311,NA,NA,NA,Asia
Lebanon,2004,660,1,0,303990000,21.311230858,4027730,23.600000381,6602004,1,0,0,0,0,24.373933792,NA,NA,Low,Asia
Lebanon,2005,660,0,0,271930000,20.792617205,4081594,NA,6602005,1,0,0,0,0,24.383852005,6,Democracy,Low,Asia
Jordan,1995,663,0,0,587640000,NA,4195000,1.7999999523,6631995,1,0,0,0,0,23.415029526,-2,Anocracy,Low,Asia
Jordan,1996,663,3,0,597710000,NA,4325045,1.7999999523,6631996,1,0,0,0,0,23.435689926,-2,Anocracy,Middle,Asia
Jordan,1997,663,1,0,573140000,NA,4459121.395,0.80000001192,6631997,1,0,0,0,0,23.468231201,-2,Anocracy,Low,Asia
Jordan,1998,663,2,0,535660000,NA,4597400,0.80000001192,6631998,1,0,0,0,0,23.497909546,-2,Anocracy,Middle,Asia
